stockid,scientificname,commonname,ram_region,primary_country,year,status_bio,status_f,shared_eez,n_eez,shared_larval,n_larval,num_eezs_cutoff0,num_eezs_cutoff5,num_eezs_cutoff10,num_eezs_cutoff15,num_eezs_cutoff20,num_eezs_cutoff25,r,B0,age_50_mat,max_length,national,multiple_cs_progs,IQ,ITQ,IVQ,Coop,CommunityQuota,TURF,RBP,pred_real_price,pred_nominal_price
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1985,3.1,0.126,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,11100.18056,4871.893555
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1986,3.02,0.144,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10403.43053,4701.943169
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1987,2.97,0.162,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10681.41263,5121.078966
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1988,2.96,0.192,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10525.93961,5438.046524
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1989,2.97,0.131,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10725.45846,5761.256324
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1990,3.03,0.173,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,11052.16186,6391.464051
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1991,3.1,0.235,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10805.03236,6419.600042
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1992,3.13,0.434,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10720.3887,6460.095808
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1993,3.07,0.655,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10522.52248,6452.558868
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1994,2.9,0.728,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10404.04889,6544.316297
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1995,2.7,0.949,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10453.02432,6809.912178
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1996,2.43,0.992,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10725.55957,7182.610813
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1997,2.19,1.03,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10527.64635,7276.592201
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1998,1.99,1.02,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,9629.677277,6772.932191
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,1999,1.82,0.93,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,9870.411413,7299.382772
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2000,1.71,0.982,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10584.42495,8240.326259
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2001,1.62,1.01,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10412.35383,8087.186613
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2002,1.56,1.09,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10133.63217,8051.676317
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2003,1.5,0.943,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10241.74857,8407.284883
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2004,1.48,0.915,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10515.239,8967.27743
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2005,1.47,1.04,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10751.43443,9513.748093
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2006,1.45,0.899,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,0,0,0,0,0,0,10941.16231,9943.833375
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2007,1.45,0.803,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,1,0,0,0,0,0,11002.91011,10215.74856
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2008,1.48,0.665,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,1,0,0,0,0,0,11634.03807,11292.3142
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2009,1.54,0.528,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,1,0,0,0,0,0,10771.37349,10112.44862
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2010,1.62,0.465,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,1,0,0,0,0,0,11194.30139,10888.23011
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2011,1.73,0.573,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,1,0,0,0,0,0,11574.45905,11613.39596
SWORDIO,Xiphias gladius,Swordfish,Indian Ocean,Indonesia,2012,1.81,0.697,1,36,1,186,36,1,0,0,0,0,0.981426396142665,82357.6289436776,5,455,0,0,0,1,0,0,0,0,0,10907.3986,10903.41669
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1951,1.74,0.107475221,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,5867.758038,557.0404323
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1952,1.79,0.121360908,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,5995.54098,600.6908871
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1953,1.82,0.132808363,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,5961.895189,605.2790708
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1954,1.83,0.1209175,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,6188.650235,661.4024047
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1955,1.85,0.138509732,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,6268.463055,701.2838227
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1956,1.85,0.131870423,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,6388.006279,752.5508408
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1957,1.86,0.179751945,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,6426.614824,780.9631035
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1958,1.85,0.193913625,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,6494.051701,820.5271131
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1959,1.83,0.24861915,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,6584.061324,867.1193005
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1960,1.81,0.154138191,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,6562.917662,878.9409696
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1961,1.82,0.176272918,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,6762.200392,967.1488639
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1962,1.82,0.214908079,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,6748.343426,987.6134827
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1963,1.81,0.410498577,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,6811.593852,1019.563888
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1964,1.74,0.474890511,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,6833.363583,1034.19045
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1965,1.67,0.376862653,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,6875.462373,1059.438638
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1966,1.66,0.411132063,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,7022.280008,1137.839755
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1967,1.64,0.408137033,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,7049.809279,1177.312285
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1968,1.62,0.410825093,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,0,0,0,0,0,0,0,0,0,7023.872804,1187.430387
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1969,1.61,0.416094543,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,7120.144257,1251.228391
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1970,1.6,0.433794217,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,7162.35803,1307.424585
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1971,1.59,0.240641634,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,7267.396424,1383.449353
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1972,1.64,0.211703527,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,7447.120547,1523.748142
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1973,1.69,0.262053218,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,7795.22795,1744.492375
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1974,1.7,0.272099428,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,8583.397009,2180.712106
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1975,1.71,0.378201092,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,8596.850158,2175.847503
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1976,1.68,0.291905176,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,8939.858186,2461.313433
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1977,1.69,0.276731652,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9064.174815,2648.291717
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1978,1.7,0.504838561,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9179.048988,2860.080066
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1979,1.64,0.5331318,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9614.53368,3151.582799
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1980,1.58,0.627039898,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,10185.6327,3666.79163
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1981,1.52,0.537249871,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,10031.08064,3719.661658
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1982,1.51,0.640301813,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9942.92379,3833.377344
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1983,1.46,0.723310127,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9924.256444,4005.334214
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1984,1.41,0.662878794,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9991.441639,4269.659206
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1985,1.39,0.756462761,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9930.481958,4388.219798
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1986,1.35,1.000623514,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9307.153037,4235.141813
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1987,1.26,1.172712509,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9555.842345,4612.666482
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1988,1.15,1.241335786,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9416.752535,4898.166011
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1989,1.06,1.195866934,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9595.246781,5189.288062
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1990,1,1.145281263,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9887.523301,5756.92978
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1991,0.969,1.123153748,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,0,0,0,0,0,9666.435458,5782.272474
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1992,0.949,1.185302086,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,0,9590.71125,5818.747885
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1993,0.921,1.321778589,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,0,9413.695488,5811.959201
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1994,0.872,1.298201573,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,0,9307.706232,5894.6071
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1995,0.839,1.469899201,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,0,9351.520802,6133.835049
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1996,0.782,1.418140622,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,0,9595.337231,6469.532763
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1997,0.746,1.27028326,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,0,9418.279423,6554.18383
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1998,0.743,1.199516404,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,0,8614.935222,6100.526376
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,1999,0.751,1.126529637,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,1,8830.301629,6574.71179
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2000,0.771,1.090068039,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,1,9469.074888,7422.239921
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2001,0.795,0.918550311,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,1,9315.136027,7284.303732
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2002,0.844,0.834734687,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,1,9065.785096,7252.318842
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2003,0.902,0.922274587,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,1,9162.508559,7572.623161
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2004,0.935,0.952905302,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,1,9407.179513,8077.020549
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2005,0.957,0.952830078,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,1,9618.485491,8569.238483
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2006,0.975,0.860037933,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,1,9788.220507,8956.62559
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2007,1.01,0.890419708,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,1,9843.461533,9201.545475
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2008,1.03,0.779670988,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,1,10408.08342,10171.23141
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2009,1.07,0.825599883,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,1,9636.32344,9108.500986
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2010,1.09,0.774786206,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,0,10014.68466,9807.264133
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2011,1.12,0.813168683,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,0,10354.78263,10460.43669
SWORDNATL,Xiphias gladius,Swordfish,Atlantic Ocean,Spain,2012,1.14,0.886805014,1,89,1,186,89,0,0,0,0,0,0.302575286331635,136684.639964615,5,455,1,0,0,0,1,0,0,0,0,9758.014697,9820.943018
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1951,3.65,0.015304483,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,422.0066067,39.14202062
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1952,3.64,0.008054128,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,423.8543926,41.007868
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1953,3.64,0.004412547,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,433.6045056,43.45910988
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1954,3.64,0.004412547,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,445.1200834,46.56411065
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1955,3.65,0.003887634,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,459.8764188,51.41771042
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1956,3.65,0.002591756,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,465.9373581,54.31164119
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1957,3.65,0.003625178,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,479.3817883,59.00302744
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1958,3.65,0.014008605,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,491.1410713,64.49274778
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1959,3.64,0.023621067,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,501.6608087,69.4693571
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1960,3.63,0.015091237,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,499.9369518,69.90364697
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1961,3.63,0.012499481,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,500.9871767,70.05754403
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1962,3.63,0.006249741,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,512.9922946,74.1936475
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1963,3.63,0.007545619,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,530.9101614,81.71325328
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1964,3.63,0.015124044,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,555.1180655,93.00451872
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1965,3.63,0.010170182,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,575.4245872,103.9685917
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1966,3.62,0.025261419,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,579.5208653,108.679927
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1967,3.47,0.495386272,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,584.0116889,112.0237963
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1968,3.26,0.519991551,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,586.6738315,114.6055499
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1969,3.18,0.101701818,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,600.365636,122.1122229
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1970,3.1,0.339552842,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,609.2169568,129.1447005
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1971,3,0.305105453,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,624.5012987,138.5666612
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1972,2.95,0.180438709,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,645.8255501,151.27782
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1973,2.93,0.158293958,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,680.5902199,170.7958794
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1974,2.87,0.347754602,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,741.7516413,204.2616427
TARAKNZ,Nemadactylus macropterus,Tarakihi,New Zealand,New Zealand,1975,2.79,0.328070379,0,1,1,2,1,1,1,1,1,1,0.132553480878791,12838.2117287973,5.5,70,0,0,0,0,0,0,0,0,0,762.034984,220.6549209
