stockid,scientificname,commonname,ram_region,primary_country,year,status_bio,status_f,shared_eez,n_eez,shared_larval,n_larval,num_eezs_cutoff0,num_eezs_cutoff5,num_eezs_cutoff10,num_eezs_cutoff15,num_eezs_cutoff20,num_eezs_cutoff25,r,B0,AspectRatio,age_50_mat,max_length,national,multiple_cs_progs,IQ,ITQ,IVQ,Coop,CommunityQuota,TURF,RBP,pred_real_price,pred_nominal_price
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,1992,2.103892308,1.38,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,975.820534,429.1369019
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,1993,1.740953846,1.55,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,942.8957545,417.7816047
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,1994,1.439169231,1.695,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,937.6883738,424.0753836
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,1995,1.069276923,1.575,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,988.8279192,477.2229681
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,1996,0.929,1.315,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,1019.629469,519.8655748
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,1997,0.941661538,1.17,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,995.2384203,513.126746
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,1998,1.039153846,0.99,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,947.4610369,485.7669631
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,1999,1.119769231,1.16,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,961.6648447,508.569139
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2000,1.159076923,1.135,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,1016.94763,566.4994843
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2001,1.273538462,0.96,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,1024.002941,587.400012
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2002,1.557230769,0.945,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,1002.502866,584.6453963
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2003,1.932307692,0.92,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,1069.778527,663.8548108
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2004,2.2312,0.995,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,1114.339479,734.7371882
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2005,2.366984615,1.19,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,1147.928884,792.3073478
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2006,2.461892308,1.19,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,0,0,1,0,0,0,0,0,1182.041591,851.9546991
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2007,2.378953846,1.115,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,1,0,1,1,0,0,0,0,1183.799381,877.8021051
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2008,2.350507692,1.345,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,1,0,1,1,0,0,0,0,1232.895771,959.1854911
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2009,2.180815385,1.29,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,1,0,1,1,0,0,0,0,1152.818286,876.3658982
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2010,2.038184615,1.145,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,1,0,1,1,0,0,0,0,1224.280026,982.1471022
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2011,1.952507692,1.04,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,1,0,1,1,0,0,0,0,1258.882853,1063.309514
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2012,1.945907692,1,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,1,0,1,1,0,0,0,0,1274.812221,1115.271929
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2013,2.0428,1.045,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,1,0,1,1,0,0,0,0,1305.105588,1193.237576
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2014,2.136892308,0.795,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,1,0,1,1,0,0,0,0,1317.911513,1252.356564
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2015,2.352876923,0.82,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,1,0,1,1,0,0,0,0,1215.732816,1134.83413
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2016,2.640430769,0.65,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,1,0,1,1,0,0,0,0,1204.121757,1149.920041
POLLIEG,Pollachius virens,Pollock,Europe non EU,Iceland,2017,3.109492308,0.56,1,3,1,13,3,1,1,1,1,1,0.179802025281612,1723808.66939183,1.2960000038146973,4.200909091,130,1,1,0,1,1,0,0,0,0,NA,NA
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1960,2.095609091,0.8625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,775.4234751,96.06188762
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1961,2.069013636,0.73125,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,776.6889949,99.19947317
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1962,2.087181818,0.73125,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,782.1660939,103.0700015
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1963,2.068559091,0.775,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,788.7695615,107.6887363
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1964,2.16815,0.8875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,796.3003431,112.6988987
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1965,2.341272727,0.90625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,808.735655,118.5510929
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1966,2.171722727,0.934375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,818.0412735,125.3816694
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1967,2.230136364,0.86875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,837.7714466,135.0113159
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1968,2.142840909,0.63125,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,867.9048449,149.6781259
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1969,2.32315,0.609375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,877.7753058,159.6405056
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1970,2.563168182,0.959375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,901.8748235,173.7093658
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1971,2.5152,1.015625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,915.9434479,184.8890528
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1972,2.443886364,1.003125,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,953.4654641,204.5787778
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1973,2.438545455,1.11875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1012.069343,235.8965764
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1974,2.229477273,1.496875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1143.172708,302.1306758
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1975,1.805959091,1.68125,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1127.236954,306.6818578
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1976,1.281609091,1.784375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1161.710432,332.252119
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1977,0.956268182,1.565625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1094.91359,310.1321207
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1978,0.860509091,1.728125,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1097.297041,319.4188875
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1979,0.776004545,1.8375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1183.567198,377.5525499
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1980,0.684672727,1.765625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1243.828784,429.4697448
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1981,0.703813636,1.746875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1232.512189,442.5293347
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1982,0.618540909,1.740625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1233.531973,460.4052198
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1983,0.734572727,1.890625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1238.415298,479.4828788
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1984,0.662940909,2.234375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1308.198267,546.4171634
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1985,0.504377273,1.99375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1309.10621,568.8947825
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1986,0.379686364,1.70625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1296.170771,583.4533401
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1987,0.328127273,1.921875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1353.869391,650.7928073
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1988,0.400968182,1.8875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1319.617754,644.9107659
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1989,0.467454545,1.521875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1303.141996,647.7309222
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1990,0.542018182,1.721875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1258.328419,623.2445964
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1991,0.521472727,1.6,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1179.173935,569.4318996
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1992,0.431422727,1.89375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1200.122576,598.7134874
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1993,0.440945455,1.66875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1159.629709,582.8710614
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1994,0.668668182,1.490625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1153.22536,591.6518731
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1995,0.890627273,1.159375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1216.119838,665.8011143
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1996,1.114322727,1.121875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1254.00143,725.294259
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1997,1.108795455,0.8,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1224.003857,715.8925326
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1998,1.3292,0.79375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1165.244367,677.7213314
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,1999,1.403727273,0.796875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1182.713061,709.5339539
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2000,1.680731818,0.703125,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1250.703144,790.3558989
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2001,1.709368182,0.615625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1259.380188,819.515423
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2002,2.051854545,0.590625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1232.938108,815.6723007
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2003,2.008486364,0.571875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1315.677747,926.1818946
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2004,2.382136364,0.55625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1370.481477,1025.073962
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2005,2.7419,0.659375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1411.79174,1105.393391
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2006,2.434245455,0.784375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,0,0,0,0,0,0,1453.745591,1188.61083
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2007,2.468004545,0.825,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,1,1,0,0,0,0,1455.907428,1224.672027
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2008,2.129854545,1.040625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,1,1,0,0,0,0,1516.28911,1338.214653
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2009,1.634136364,1.084375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,1,1,0,0,0,0,1417.80502,1222.668293
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2010,1.482845455,1.190625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,1,1,0,0,0,0,1505.692951,1370.249713
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2011,1.328622727,1.175,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,1,1,0,0,0,0,1548.249581,1483.484045
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2012,1.366877273,1.10625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,1,1,0,0,0,0,1567.840472,1555.979788
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2013,1.466190909,0.921875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,1,1,0,0,0,0,1605.09707,1664.754131
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2014,1.583586364,0.84375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,1,1,0,0,0,0,1620.846565,1747.23442
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2015,1.624595455,0.821875,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,1,1,0,0,0,0,1495.181079,1583.272136
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2016,1.777640909,0.840625,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,1,1,0,0,0,0,1480.901103,1604.319355
POLLNEAR,Pollachius virens,Pollock,Europe non EU,Norway,2017,1.759368182,0.809375,1,4,1,13,4,2,2,2,2,1,0.294252559277078,1758942.65530838,1.2960000038146973,4.200909091,130,0,0,0,1,1,0,0,0,0,NA,NA
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1951,2.4765625,0.435139573,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,434.0640212,39.73197344
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1952,2.45703125,1.001642036,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,435.9646014,41.62594308
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1953,2.40625,0.74770259,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,445.9932909,44.11413034
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1954,2.375,1.077694236,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,457.8378876,47.26593003
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1955,2.33203125,0.838600927,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,473.0158354,52.19268379
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1956,2.30859375,1.369574378,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,479.2499456,55.1302322
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1957,2.265625,1.181972789,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,493.078505,59.89232754
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1958,2.2421875,0.935220935,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,505.1737699,65.46478954
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1959,2.23828125,0.601731602,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,515.9940732,70.51640687
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1960,2.25,1.021645022,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,514.220963,70.9572424
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1961,2.23828125,1.459152468,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,515.3011945,71.11345902
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1962,2.19921875,1.985624438,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,527.6493181,75.31190229
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1963,2.12890625,2.704576976,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,546.0791275,82.94484439
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1964,2.0234375,3.014416776,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,570.9786907,94.40629302
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1965,1.90625,4.010831801,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,591.8654027,105.5356177
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1966,1.76171875,10.85758377,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,596.0787181,110.3179628
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1967,1.3671875,10.74589128,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,600.6978519,113.7122312
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1968,1.07421875,8.619313647,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,603.4360563,116.3328973
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1969,0.90234375,2.191319005,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,617.5190579,123.9527117
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1970,0.88671875,2.699492495,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,626.6232753,131.0911836
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1971,0.859375,2.481556003,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,642.3443157,140.6551531
POPERCHPCOAST,Sebastes alutus,Pacific ocean perch,US West Coast,United States,1972,0.83203125,2.47848537,1,2,1,3,2,1,1,1,1,1,0.0213545322854955,154703.674670703,1.600000023841858,8.15,53,0,0,0,0,0,0,0,0,0,664.2778356,153.5578959
